web-scraper-order,web-scraper-start-url,container,container-href,page,page-href,superficie (m2),prix,adresse,image lien-src
"1752987677-4069","https://sn.coinafrique.com/categorie/terrains","Terrain 243 m² - Recasement Almadies","https://sn.coinafrique.com/annonce/terrains/terrain-243-m-recasement-almadies-3741379","71","https://sn.coinafrique.com/categorie/terrains?page=71","243 m2","70 000 000 CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3741379_uploaded_image1_1655200822.85.jpeg"
"1752987680-4070","https://sn.coinafrique.com/categorie/terrains","Terrain 204 m² - Recasement Almadies 2","https://sn.coinafrique.com/annonce/terrains/terrain-204-m-recasement-almadies-2-3741360","71","https://sn.coinafrique.com/categorie/terrains?page=71","204 m2","80 000 000 CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3741360_uploaded_image1_1655200301.23.jpeg"
"1752987683-4071","https://sn.coinafrique.com/categorie/terrains","Vente villa à démolir 1340 m² - Amitié 1","https://sn.coinafrique.com/annonce/terrains/vente-villa-a-demolir-1340-m-amitie-1-3741394","71","https://sn.coinafrique.com/categorie/terrains?page=71","340 m2","180 000 000 CFA","Almadies, Dakar, Sénégal",""
"1752987685-4072","https://sn.coinafrique.com/categorie/terrains","Terrain 200 m²","https://sn.coinafrique.com/annonce/terrains/terrain-200-m-3741386","71","https://sn.coinafrique.com/categorie/terrains?page=71","200 m2","85 000 000 CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5410912_uploaded_image1_1751886704.jpg"
"1752987688-4073","https://sn.coinafrique.com/categorie/terrains","Terrain 150 m² - Bambilor","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-bambilor-3741412","71","https://sn.coinafrique.com/categorie/terrains?page=71","150 m2","3 500 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_5431170_uploaded_image1_1752948640.jpg"
"1752987690-4074","https://sn.coinafrique.com/categorie/terrains","Terrain - Lac Rose","https://sn.coinafrique.com/annonce/terrains/terrain-lac-rose-3780948","71","https://sn.coinafrique.com/categorie/terrains?page=71","150 m2","3 500 000 CFA","Niaga, Sénégal","https://images.coinafrique.com/thumb_5013330_uploaded_image1_1730033810.jpg"
"1752987693-4075","https://sn.coinafrique.com/categorie/terrains","Terrain 237m² -  Liberté 6","https://sn.coinafrique.com/annonce/terrains/terrain-237m-liberte-6-3781074","71","https://sn.coinafrique.com/categorie/terrains?page=71","237 m2","100 000 000 CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3781074_uploaded_image1_1657574438.jpg"
"1752987696-4076","https://sn.coinafrique.com/categorie/terrains","Terrain 300 m² - Mboro","https://sn.coinafrique.com/annonce/terrains/terrain-300-m-mboro-3781187","71","https://sn.coinafrique.com/categorie/terrains?page=71","300 m2","5 000 000 CFA","Mboro, Sénégal","https://images.coinafrique.com/thumb_4715978_uploaded_image1_1714384324.59.jpeg"
"1752987699-4077","https://sn.coinafrique.com/categorie/terrains","Terrain 1200 m² - Somone","https://sn.coinafrique.com/annonce/terrains/terrain-1200-m-somone-3781263","71","https://sn.coinafrique.com/categorie/terrains?page=71","1200 m2","Prix sur demande","Mbour, Sénégal","https://images.coinafrique.com/thumb_3781263_uploaded_image1_1657606106.jpg"
"1752987701-4078","https://sn.coinafrique.com/categorie/terrains","Terrain 600 m² - Sindia","https://sn.coinafrique.com/annonce/terrains/terrain-600-m-sindia-3781697","71","https://sn.coinafrique.com/categorie/terrains?page=71","600 m2","22 000 000 CFA","Ndiass, Sénégal","https://images.coinafrique.com/thumb_3781697_uploaded_image1_1657628332.jpg"
"1752987704-4079","https://sn.coinafrique.com/categorie/terrains","Terrains 225m²  - Kirene","https://sn.coinafrique.com/annonce/terrains/terrains-225m-kirene-3781719","71","https://sn.coinafrique.com/categorie/terrains?page=71","225 m2","2 000 000 CFA","Ndiass, Sénégal","https://images.coinafrique.com/thumb_4560949_uploaded_image1_1706109826.jpg"
"1752987707-4080","https://sn.coinafrique.com/categorie/terrains","Vente villa inachevée 150m2 TF - Kounoun cité Hawa Dia","https://sn.coinafrique.com/annonce/terrains/vente-villa-inachevee-150m2-tf-kounoun-cite-hawa-dia-3743998","71","https://sn.coinafrique.com/categorie/terrains?page=71","3","16 000 000 CFA","Dakar, Sénégal",""
"1752987710-4081","https://sn.coinafrique.com/categorie/terrains","Terrains - Parcelles Assainies Keur Massar","https://sn.coinafrique.com/annonce/terrains/terrains-parcelles-assainies-keur-massar-3744327","71","https://sn.coinafrique.com/categorie/terrains?page=71","300 m2","15 000 000 CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_5350478_uploaded_image1_1748498747.jpg"
"1752987713-4082","https://sn.coinafrique.com/categorie/terrains","Terrain 150 m²  - Cité Doudou Basse","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-cite-doudou-basse-3782953","71","https://sn.coinafrique.com/categorie/terrains?page=71","150 m2","14 500 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4292935_uploaded_image1_1689253623.78.jpeg"
"1752987716-4083","https://sn.coinafrique.com/categorie/terrains","Terrain 150 m² - Niague","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-niague-3783006","71","https://sn.coinafrique.com/categorie/terrains?page=71","150 m2","4 500 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3783006_uploaded_image1_1657715617.jpg"
"1752987719-4084","https://sn.coinafrique.com/categorie/terrains","Terrains à Bambilor","https://sn.coinafrique.com/annonce/terrains/terrains-a-bambilor-3745030","71","https://sn.coinafrique.com/categorie/terrains?page=71","150 m2","2 500 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4871863_uploaded_image1_1722530356.jpg"
"1752987722-4085","https://sn.coinafrique.com/categorie/terrains","Terrains à   Notto  diobass","https://sn.coinafrique.com/annonce/terrains/terrains-a-notto-diobass-3745020","71","https://sn.coinafrique.com/categorie/terrains?page=71","200 m2","1 500 000 CFA","Mboro, Sénégal","https://images.coinafrique.com/thumb_5040099_uploaded_image1_1731421761.jpg"
"1752987725-4086","https://sn.coinafrique.com/categorie/terrains","Terrains à Malicounda","https://sn.coinafrique.com/annonce/terrains/terrains-a-malicounda-3745052","71","https://sn.coinafrique.com/categorie/terrains?page=71","225 m2","1 500 000 CFA","Malikounda, Sénégal","https://images.coinafrique.com/thumb_5186420_uploaded_image1_1739573569.jpg"
"1752987728-4087","https://sn.coinafrique.com/categorie/terrains","Terrains à  Tivaouane peulh","https://sn.coinafrique.com/annonce/terrains/terrains-a-tivaouane-peulh-3745073","71","https://sn.coinafrique.com/categorie/terrains?page=71","150 m2","6 000 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5140576_uploaded_image1_1737154009.jpg"
"1752987731-4088","https://sn.coinafrique.com/categorie/terrains","Terrains 150 m2 - Malika Plage VDN 3","https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-malika-plage-vdn-3-3783139","71","https://sn.coinafrique.com/categorie/terrains?page=71","260 m2","27 000 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3783139_uploaded_image1_1657719750.jpg"
"1752987733-4089","https://sn.coinafrique.com/categorie/terrains","Terrain 300 m² - Tivaouane","https://sn.coinafrique.com/annonce/terrains/terrain-300-m-tivaouane-3783347","71","https://sn.coinafrique.com/categorie/terrains?page=71","300","6 000 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_4693183_uploaded_image1_1713193209.jpg"
"1752987736-4090","https://sn.coinafrique.com/categorie/terrains","Terrains - Lac Rose Bonaba","https://sn.coinafrique.com/annonce/terrains/terrains-lac-rose-bonaba-3745575","71","https://sn.coinafrique.com/categorie/terrains?page=71","150 m2","3 000 000 CFA","Lac rose, Sénégal","https://images.coinafrique.com/thumb_5250127_uploaded_image1_1742908922.jpg"
"1752987739-4091","https://sn.coinafrique.com/categorie/terrains","Terrain 200 m² - Almadies","https://sn.coinafrique.com/annonce/terrains/terrain-200-m-almadies-3745697","71","https://sn.coinafrique.com/categorie/terrains?page=71","200 m2","85 000 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4449568_uploaded_image1_1699469487.jpg"
"1752987742-4092","https://sn.coinafrique.com/categorie/terrains","Terrain 150 m² - Parcelles Assainies Keur Massar","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-parcelles-assainies-keur-massar-3745745","71","https://sn.coinafrique.com/categorie/terrains?page=71","150 m2","15 000 000 CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_5006658_uploaded_image1_1729625396.jpg"
"1752987744-4093","https://sn.coinafrique.com/categorie/terrains","Terrain 350m² - Lac Rose","https://sn.coinafrique.com/annonce/terrains/terrain-350m-lac-rose-3783769","71","https://sn.coinafrique.com/categorie/terrains?page=71","350 m2","11 000 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3783769_uploaded_image1_1657749132.jpg"
"1752987747-4094","https://sn.coinafrique.com/categorie/terrains","Terrain - Cité Empoux","https://sn.coinafrique.com/annonce/terrains/terrain-cite-empoux-3758592","71","https://sn.coinafrique.com/categorie/terrains?page=71","150 m2","18 000 000 CFA","Pikine, Sénégal",""
"1752987749-4095","https://sn.coinafrique.com/categorie/terrains","Terrain - Ndokhora Beul","https://sn.coinafrique.com/annonce/terrains/terrain-ndokhora-beul-3758600","71","https://sn.coinafrique.com/categorie/terrains?page=71","150 m2","3 000 000 CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_3758600_uploaded_image1_1656194744.jpg"
"1752987752-4096","https://sn.coinafrique.com/categorie/terrains","Terrains 500m2  - Saly","https://sn.coinafrique.com/annonce/terrains/terrains-500m2-saly-3784068","71","https://sn.coinafrique.com/categorie/terrains?page=71","500","50 000 000 CFA","Saly, Sénégal","https://images.coinafrique.com/thumb_5389221_uploaded_image1_1750729703.jpg"
"1752987754-4097","https://sn.coinafrique.com/categorie/terrains","Parcelles 400 m2  - Samba Dia","https://sn.coinafrique.com/annonce/terrains/parcelles-400-m2-samba-dia-3784918","71","https://sn.coinafrique.com/categorie/terrains?page=71","400 m2","1 200 000 CFA","Fatick, Sénégal","https://images.coinafrique.com/thumb_3784918_uploaded_image1_1657823440.jpg"
"1752987757-4098","https://sn.coinafrique.com/categorie/terrains","Terrains 346 m2 - Rufisque","https://sn.coinafrique.com/annonce/terrains/terrains-346-m2-rufisque-3784966","71","https://sn.coinafrique.com/categorie/terrains?page=71","346","55 000 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_3784966_uploaded_image1_1657826114.jpg"
"1752987760-4099","https://sn.coinafrique.com/categorie/terrains","Terrain 151 m² - Almadies 2","https://sn.coinafrique.com/annonce/terrains/terrain-151-m-almadies-2-3751051","71","https://sn.coinafrique.com/categorie/terrains?page=71","151 m2","30 000 000 CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3751051_uploaded_image1_1655755913.jpg"
"1752987763-4100","https://sn.coinafrique.com/categorie/terrains","Terrain - Tivaouane Peulh","https://sn.coinafrique.com/annonce/terrains/terrain-tivaouane-peulh-3751167","71","https://sn.coinafrique.com/categorie/terrains?page=71","150 m2","6 000 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3755155_uploaded_image1_1655989518.jpg"
"1752987765-4101","https://sn.coinafrique.com/categorie/terrains","Terrains 300 m² - Saint Louis","https://sn.coinafrique.com/annonce/terrains/terrains-300-m-saint-louis-3751674","71","https://sn.coinafrique.com/categorie/terrains?page=71","300","11 000 000 CFA","Saint Louis, Sénégal","https://images.coinafrique.com/thumb_5366531_uploaded_image1_1749477419.jpg"
"1752987768-4102","https://sn.coinafrique.com/categorie/terrains","Terrains 150m²  - Rufisque","https://sn.coinafrique.com/annonce/terrains/terrains-150m-rufisque-3787436","71","https://sn.coinafrique.com/categorie/terrains?page=71","150","13 000 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_5424234_uploaded_image1_1752583008.jpg"
"1752987771-4103","https://sn.coinafrique.com/categorie/terrains","Terrains 150m²  - Rufisque","https://sn.coinafrique.com/annonce/terrains/terrains-150m-rufisque-3787508","71","https://sn.coinafrique.com/categorie/terrains?page=71","150","13 000 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_5424234_uploaded_image1_1752583008.jpg"
"1752987773-4104","https://sn.coinafrique.com/categorie/terrains","Terrains 400m²  - Matam","https://sn.coinafrique.com/annonce/terrains/terrains-400m-matam-3787590","71","https://sn.coinafrique.com/categorie/terrains?page=71","400","4 000 000 CFA","Matam, Sénégal","https://images.coinafrique.com/thumb_3787590_uploaded_image1_1658002457.jpg"
"1752987776-4105","https://sn.coinafrique.com/categorie/terrains","Terrain 236 m2 - Keur massar","https://sn.coinafrique.com/annonce/terrains/terrain-236-m2-keur-massar-3788063","71","https://sn.coinafrique.com/categorie/terrains?page=71","236","70 000 000 CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3788063_uploaded_image1_1658061738.jpg"
"1752987778-4106","https://sn.coinafrique.com/categorie/terrains","Terrains 250-500 m2 - Toubab dialaw","https://sn.coinafrique.com/annonce/terrains/terrains-250-500-m2-toubab-dialaw-3788190","71","https://sn.coinafrique.com/categorie/terrains?page=71","","Prix sur demande","Toubab Dialao, Sénégal","https://images.coinafrique.com/thumb_3788190_uploaded_image1_1658068444.jpg"
"1752987781-4107","https://sn.coinafrique.com/categorie/terrains","Vente villa à démolir  - Sacré Coeur 1","https://sn.coinafrique.com/annonce/terrains/vente-villa-a-demolir-sacre-coeur-1-3750718","71","https://sn.coinafrique.com/categorie/terrains?page=71","320 m2","300 000 000 CFA","Sacré-Coeur, Dakar, Sénégal",""
"1752987784-4108","https://sn.coinafrique.com/categorie/terrains","Vente villa à démolir - Point E","https://sn.coinafrique.com/annonce/terrains/vente-villa-a-demolir-point-e-3750746","71","https://sn.coinafrique.com/categorie/terrains?page=71","350 m2","400 000 000 CFA","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_4826522_uploaded_image1_1720132079.jpg"
"1752987787-4109","https://sn.coinafrique.com/categorie/terrains","Terrain 200 m² - Onomo","https://sn.coinafrique.com/annonce/terrains/terrain-200-m-onomo-3750755","71","https://sn.coinafrique.com/categorie/terrains?page=71","200 m2","65 000 000 CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4605507_uploaded_image1_1708550880.jpg"
"1752987789-4110","https://sn.coinafrique.com/categorie/terrains","Terrain 200 m² - Almadies","https://sn.coinafrique.com/annonce/terrains/terrain-200-m-almadies-3750752","71","https://sn.coinafrique.com/categorie/terrains?page=71","200 m2","85 000 000 CFA","Ngor, Dakar, Sénégal","https://images.coinafrique.com/thumb_4292293_uploaded_image1_1689207034.jpg"
"1752987792-4111","https://sn.coinafrique.com/categorie/terrains","Terrains 150m²  - Keur Massar","https://sn.coinafrique.com/annonce/terrains/terrains-150m-keur-massar-3788333","71","https://sn.coinafrique.com/categorie/terrains?page=71","150","30 000 000 CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_5429460_uploaded_image2_1752838139.jpeg"
"1752987794-4112","https://sn.coinafrique.com/categorie/terrains","Terrain - Autoroute a péage","https://sn.coinafrique.com/annonce/terrains/terrain-autoroute-a-peage-3788552","71","https://sn.coinafrique.com/categorie/terrains?page=71","150 m2","20 000 000 CFA","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3788552_uploaded_image1_1658095495.jpg"
"1752987797-4113","https://sn.coinafrique.com/categorie/terrains","Terrain 150 m² - Sangalkam","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-sangalkam-3751646","71","https://sn.coinafrique.com/categorie/terrains?page=71","150 m2","9 000 000 CFA","Diamniadio, Sénégal","https://images.coinafrique.com/thumb_3751646_uploaded_image1_1655807882.5.jpeg"
"1752987799-4114","https://sn.coinafrique.com/categorie/terrains","Terrains - Lac rose","https://sn.coinafrique.com/annonce/terrains/terrains-lac-rose-3789215","71","https://sn.coinafrique.com/categorie/terrains?page=71","150 m2","3 000 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5385725_uploaded_image1_1750524956.jpg"
"1752987802-4115","https://sn.coinafrique.com/categorie/terrains","Terrain150m² à  Noflaye","https://sn.coinafrique.com/annonce/terrains/terrain150m-a-noflaye-3752062","71","https://sn.coinafrique.com/categorie/terrains?page=71","150 m2","7 500 000 CFA","Yoff, Dakar, Sénégal",""
